,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Name,Review,TextBlob_Subjectivity,TextBlob_Polarity,flair_sentiment,Vader,sentiment_dict_sompound
301,301,301,301,Rohit,"
All good



  All good with this. Easy to install, easy to navigate between apps, great sound quality.I got it for 2199 during the great Indian shopping festival of 2021 and I was happy that it was a great deal but the price was same after the festival ended.

",0.6641666666666668,1.0,1,1,0.9648
302,302,302,302,RAHUL DUBEY,"
Do not buy this garbage.



  It is the worst product. Hang everytime. Do not  buy this. They made this device for themselves and selling prime video.  garbage device. YouTube always stops. They promote their  business. Worst device.  Do not stearm properly. I recommend that none need to buy this.

",0.7000000000000001,0.0,0,0,-0.6908
303,303,303,303,Rajat Tamhane,"
Not delivered promotional deal. Very poor..



  Voot, Zee5 and Sony Liv was supposed to be free for one year as per the promotional offer. The promotion is not being delivered.  Amazon please resolve this!

",0.79,0.0,0,1,0.5546
304,304,304,304,Asish,"
Amazed by the audio output



  The smartest way to pump up your TV with extra smart features. Got it for Rs.2099 on amazon sale. Additional 5% offer for Amazon Pay Card. Using it as an emulator for retro games as well !!

",0.37142857142857144,1.0,1,1,0.9272
305,305,305,305,Akshaya,"
Serves the purpose



  Everything is amazing. On point. Has all the apps. I think the only missing feature is that we can't mirror screen. Also we can't connect directly from our phone to the TV for all apps except Amazon apps. I think that's a draw back. If that's not an issue I think u must buy this.

",0.47000000000000003,1.0,1,1,0.5106
306,306,306,306,charan,"
Must have device



  I'm surprised how seamless the UI transition is and this device handles multiple apps without any lag. I've seen many android smart TVs which failed to impress.In my opinion it's a must have device if you like to binge watch shows on multiple apps.

",0.34897959183673466,0.0,1,1,0.5908
307,307,307,307,Rhea,"
Screwed up my TV



  After I started using this with my TV, it is randomly starting to play in the middle of the night and abruptly goes off while watching something. That's it am not using my TV anymore. Atleast before I was using other normal apps now even that is gone. I wont recommend this

",0.425,0.0,0,0,-0.4423
308,308,308,308,Prasanna,"
FireTV Stick is better than Chromecast



  I was using ChromeCast for my TV and I purchased a new TV for my parents with Fire TV Stick.The Remote in FireTV Stick is awesome and it is very user friendly for my parents to watch Hotstar and other contents.The Alexa voice recognition is super and I have not expected it will be super usefull.The only problem I am facing is that I can able to cast youtube video from mobile but not from hotstar or other apps.

",0.5432983682983683,1.0,1,1,0.7958
309,309,309,309,Amazon Customer,"
Best thing I could ever buy from Amazon!! 5/5 product.



  🌟 🌟 🌟 🌟 🌟5 Star product 👌🏻👌🏻Totally transforms yoyr tv from unsmart, to smart. Product very easy to set up and use. It gets nicely integrated in to your tv.. Go for it, it surely make your tv more advanced & will erase the need to buy a new smart tv sooner..

",0.6699054032387366,1.0,1,1,0.9866
310,310,310,310,P Maity,"
Good product



  It it Good product, for those TV which doesn't have android or smart TV. It works very well. But only one thing is bad which is, when I'm searching something from Homepage and via Alexa voice, it doesn't open the movie or song directly in the App, it opens the app then you need to search the movie or song from the desired App.

",0.5886904761904762,1.0,1,1,0.3284
311,311,311,311,Raja,"
Worst HDMI adoptor



  I have received this product yesterday, I was tried to connect it to my sony bravia TV with HDMI female to male adopter which has come along with the amazon fireTV stick pack, Getting an output error often, I have tried without HDMI adaptor, It was worked fine, Anyway i need the HDMI adaptor since am using wallmount, So today i have purchased a brand new HDMI female to male adopter worth Rs 299. Now FireTV stick working fine with the new adoptor. Why amazon gave me a unsupported adaptor ???, Will they pay for my brand new adaptor..???

",0.36336088154269974,0.0,0,0,-0.7149
312,312,312,312,madhu,"
Got Defective Product



  Received a defective product which didn't startup after connecting to network, basic product quality check seems to be not done... The support guy just by hearing the problem told go for replacement which made me think it's a known issue which is hidden from customer... I went for replacement option within 1 hour just having some trust on amazon brand... Waiting for replacement one n will post my review on that later...

",0.15277777777777776,0.0,0,0,-0.6964
313,313,313,313,Chetan Saxena,"
Wow factor be with you



  Hi greT device . Great sound great picture. Great interface. I love the neu design of the os and like new remote design. Over all 7 out of 10 as no easy cashe management . But my videoconferencing TV looks  bright than before and sound has improved but vol still little low than previous fire TV stick. At the cost 3999 atheist give 16 gb instead of 8 gb.

",0.5646103896103896,1.0,1,1,0.937
314,314,314,314,M Shreya,"
No audio



  Please do not buy this product, aftet 15 days of purchase no audio. Waste of money

",0.0,0.0,0,0,-0.4642
315,315,315,315,Derick Sathish M,"
Best buy and value for money



  Excellent product. I'm using this fire TV stick on my Micromax tv which is very old and tv model is 2015 so it's normal tv and this stick works fine and made my normal tv into a Android tv. Excellent streaming and no lag till now. Worth every penny.

",0.5574999999999999,1.0,1,1,0.9431
316,316,316,316,Sivadas,"
Superb



  Excellent product, last year I bought one android box, wasted my money, instead I could have gone for this, almost all the app can be downloaded, streaming is nice, and mirroring is also very good, it would be more better if added vi movie app also

",0.6058333333333334,1.0,1,1,0.9298
317,317,317,317,Riyaz,"
Product is nice good



  Product is so nice love it . Tq to amazon  seller  Tq a lot . Amzon but not supporting Jio TV  and in mirroring Jio cinema also not working.  Please improve these apps also just advise of mine  anyway Tq to amazon slot for this stick because my normal led convrted to smart Tq to amazon

",0.6775510204081633,1.0,0,1,0.738
318,318,318,318,HARINDER PAL SINGH,"
Must buy product



  There is nothing to dislike. My standard led TV is converted into a smart TV. This is a smart device. The device automatically detects the TV brand and updates itself and it's remote to be compatible with the TV. I'm able to control it with my TV remote also, without any setting, which means it aslo works with TV remote smoothly.You don't need to use two remotes, only a single remote can control the TV and stick simultaneously.

",0.39250000000000007,0.0,1,1,0.7639
319,319,319,319,abhijeet,"
Built quality of remote is filmsy



  The software part is flawless, got it in a great deal at 2000. Only drawback and a major one is the remote which is built in China and is of films quality compared to other firestick remotes I have. The firestick is made in India but thr accessories (remote) is made in China.

",0.5281250000000001,1.0,1,1,0.5719
