,Name,Review,Sug/Com,flair_sentiment
426,Ajayyadav,"Best speaker h bhai bass ho ya loudness ya ho battery backup sb kuch mas h
As per my review this is so mast speaker1. Awesome bass2. Battery backup lovely3. Strong and hard4. Agar 30-50% volume pr use krte ho toh 7-8 ghante mast chalta h5. Koi distortion nhi hai6. Banaoge yaha toh sunaai dega waha matlab 20 MTR area cover kr leta h jb Shanti ho toh",1,1
427,Ratan Singh Rathod,"बहुत ही शानदार...ज्यादा मत सोचिये बस खरीद लीजिये...।
वैसे में कभी किसी प्रोडक्ट का रिव्यू लिखता नही लेकिन यह बहुत ही शानदार प्रोडक्ट है।कम्पनी 7 घण्टे बोलती है लेकिन में पिछले 6 दिन से use कर रहा हूं। इसकी बैटरी 10 घण्टे से भी ज्यादा चलती है....लाजवाब ...",1,1
428,Harinder Kumar,"
Battery capacity 2 only


Amazon company has a lot of time, so it is wasting customer's time, I have exchanged 2 times but battery capacity is 2 hours only.अमेज़न कंपनी के पास जाड टाइम ,, इसलिए कस्टमर  का टाइम ख़राब कर रही है मैने 2 बार एक्सचेंज कर लिया पर बैटरी कैपेसिटी 2 होर्स ओनली
",0,0
429,pankaj chowdhury,"sound quality not god but price ki rate ke hisab se bahut badia
sound quality not god but price ki rate ke hisab se bahut badia. Ok 👍",1,0
430,Parmatma and Chaudhary,"मुझे दूसरा नहीं मिला
मोटा मोटी सब ठीक-ठाक हैपर स्पीकर का ,(एक बटन )नहीं काम कर रहा हैइसलिए मैं निराश (एमा जौन ,)वालों ने इसका हल कुछ नहीं कियाऔर हमें निराश कियामैं बहुत दुखी हूं",0,1
431,Satyam kumar,"Speaker Kam Nahin kar raha
Yah speaker Mera kharab ho gaya hai kya yah Badla Ja sakta hai yah Ban sakta hai",0,0
432,SHIVAM SHUKLA,"1100 me best sound quality hai aur boat ke kya kahne indian🇮🇳 kisi shaan ha ye i love you❤😘 boat
1100 me best h kujh nhi h dislike krne ke liye",1,1
433,Kindle Customer,"Quality
मैं इस प्रोडक्ट से रोजाना सुबह सत्संग सुनता हूँ। और मेरी पत्नि online क्लास देखती है।अच्छा प्रोडक्ट है।ध्वनि गुणवत्ता काफी अच्छी है।",1,1
434,Customer,"नाइस साउंड,sturdy मैटेरियल",1,1
435,abhishek maru,"Battery life badha ne ke liye 50% se kam battery hone pr sound slow kar deta he
Battery life badha ne ke liye 50% se kam battery hone pr sound slow kar deta he weat of money of you use without power benk",0,0
436,Amazon Customer,"ब्लूटूथ कनेक्टिविटी बहुत बेकार हैं।
ब्लूटूथ कनेक्टिविटी बहुत बेकार हैं 15 – 20 दिन बाद वॉइस आपने आप कम ज्यादा होती रहती है और आपने आप कॉल लग जाती है",0,1
437,ajay,"उत्तम मनोरंजन
खरीदने योग्य item है।",1,1
438,shadman shakeel haider,"Thik h
Sound achcha h",1,1
439,Om Prakash,"Good speaker
Battery backup bahut badiya hai. Jitni apeksha thi awaj us se km hai.",1,1
440,Sachin Mhetre,"Battery backup nahi.
Dislick",0,0
441,Rajkumar,"Achha hai
Sab badhiya",1,1
442,Khushboo chourasia,"Please return opsan
But auto sound full please return ke liye opsan batao 10 din hua hai mangai or return opsan nahi aaraha hai.",0,0
443,kaushik chowdhury,"Paisa wasool
Paisa wasool...1700 mei bht sahi..asan shabdo mei bolu tohbattry life, looks, bass aur treble ekdum clear.",1,1
444,Manikaran Tanwar,"Best at this price.
Best product, good quality music,big battery backup,aur kya chahiye,awaj bhi kafi hai❣️",1,1
445,Atul pachauri,"बढ़िया है लेकिन थोड़ा आवाज और ज्यादा होना चाहिए थी
Battery Bluetooth aur base sahi hai aur Awaaz honi chahie thi बाकी स्पीकर बढ़िया है",1,1
446,Shakti,"Bluetooth connectivity range kam hai
Bluetooth connectivity range kam hai & sound kam hai",0,1
447,naresh,"आवाज बहुत कम है
The media could not be loaded.",0,0
448,Vineet Kumar Dwivedi,"Iss ki battery bahut jaldi utar jati hai ki kripya wapas karke dusra humko Dene Ka kasht Karen
A sound ki battery jaldi utar jaate Hain kripya is ko wapas Karen",0,1
449,Neeteesh Kumar,"Boat stone 650 Bass Warrior
Garda hai yaar ,😍😍but thoda sa body havy rhta to girne pr tutta nhi, es tarah tut jayega girega to",1,1
450,Manoj joshi,"Badhiya hai.
Matlab kehne ka ye hai..ki agar room k purpose se le rhe ho.. to aap fully satisfy ho jaoge..bass Acha..sound quality awesome h.. outdoor pe thoda disappointed ho skte ho.. 1599/- pe badhiya h.",1,1
451,Pooja Dubey,"Battery jyada time nhi chalti hai
Battery jyada time nhi chalti hai sound quality achha nhi hai",0,1
452,Kindle Customer DURGENDRA SINGH,"Very nice clear sound quality
Clear sound quality ye bahut hi achcha hai ghar mein use ke liye kafi Tej awaaz hai best for me",1,1
453,vishal singh,"Excellent bassssss
Agar purchase karna hai to kar lo kisi se kya poochna.",1,1
454,Imtiyaz shaikh,"mazza aajayega
lelo sab ankh bnd krke lelo",1,0
455,Nitin,"Scholarship ayi hai ayi hai Scholarship ayi hai.
Scholarship ayi thi to ye le liya.New experience ,but loving it so far.",1,1
456,Arun Patel,"Battery backup is not ok
Battery jaldi low ho jata hai, battery backup is not ok",0,0
457,Deepak Tripathi,"वेरी गुड
वेरी गुड",1,1
458,Goutam maji,"bass bhout kam he..sound vi utna aacha nahi he..jada loudvi nahi he..
bass bhout kam he..sound vi utna aacha nahi he..jada loudvi nahi he..",0,0
459,Deepti Katiyar,"बैटरी नहीं अच्छी है आधा घंटा भी नहीं चल पा रहा
बहुत ही अच्छा प्रोडक्ट है 3 महीने तक बहुत अच्छा काम किया लेकिन अब जो है बैटरी चार्ज नहीं कर पा रहा",0,1
460,जय बजरंग बली,"बहुत बढ़िया व शानदार
कम रुपए में बहुत अच्छी चीज ..",1,1
461,jashwanth,"Boom🔥
Basss 🔥",1,1
462,Vinod Dhiman,"Sound quality bad jab kisi ki call aati hai to sound quality kam Ho jaati hai
Sound quality bahut gandi hai",0,0
463,Jivachhsafi,"Bass
Achcha",1,1
464,ALOK JAISWAL,"अच्छा है और आवाज भी बहुत अच्छी है
साउंड तो बहुत अच्छी है",1,1
465,Gaggu Rana,"Very good amazon
बहुत अच्छा साउंड क्वालिटी के साथ बहुत अच्छा लुक",1,1
466,Usha singh,"Acha hai.
Pasand aya.",1,1
467,kunal,Bakwass Product Hai... Galti se bhi mat lena,0,1
468,saurav,"Sometimes sounds quality very poor
Full battery charge hone par sounds bht badiya aata h but battery thodi down hone pr sounds fat jaati h bass acha nh aata",0,0
469,Brahm Deo Sharma,"खरीदने लायक
बेहतरीन",1,1
470,Dharmendra singh,"Loudness nahi hai jada .velu for money
Loudness nahi hai",0,0
471,Bikash shaw,"1 year ke bad dibba Ho gya
Not better",0,0
472,Ajit,"जाम भारी
लय भारी 🥰🥰❣️❣️",1,1
473,Fardeen Khan,"Bakwas
Bakwas",0,0
474,vaibhav sharma,"Behtareen
Boht umda",1,0
475,Raj singh,Are Mari lai dekhna hai,1,0
476,Md Saddam,Ak dam se baikar hai boat 650,0,0
477,Sachin suba,"Superb , paisa wasool
Superb",1,1
478,Praveen kumar,"ज़बरदस्त
ज़बरदस्त",1,1
479,kooriselvam,"Super
Super spekar",1,1
480,Stephen,"Thanks Amozon
I love Amozon",1,1
481,Satyam k.,Jabardast sound quality pura room hil jata hai,1,1
482,alok,"बेस्ट
बैटरी ठीक है।।",1,1
483,Amit Gope,"Lovely
Very Good Product. Aswm Sound Yaro. But jo caskbak ki bat hai o nehi de rahe he yaro.",1,1
484,Abhay Gupta,Awsm,1,0
485,Swapnil K.,"Gand bhadu product bhokal machadiya
IT is very good product amazing sound quality 👍",1,1
486,Shivam Gautam,"👌
सही है ! ले लो ❤",1,1
487,Aditya Verma,"Chota Patakha
Its a mini bomb",1,0
488,"निश् पांचाल, (कुल गुरु जी, गुरु विश्व कर्मा) ","प्रभावशाली व्यक्तित्व की कला और 3 करोड़ से ज्यादा हिंदूस्तान में बिक चुकी है
The media could not be loaded.
 डैलस कारनेगी दिलचस्प शैली और सरल भाषा में बताते हैं कि लोगों को प्रभावित करने के आज़माये हुए अचूक तरीक़े अपना कर आप किस तरह अधिक सुखी और संपन्न बन सकते हैं॥ पाठक जान पाएंगे कि वे अपने व्यवहार और तौर-तरीकौ़ में बदलाव लाकर अपने प्रति दुनिया का नज़रिया कैसे बदल सकते हैं॥१ किस तरह तुरंत और आसानी से दोस्त बनाएं२ किस तरह लोगों को आपकी बात मानने के लिए तैयार करें३ किस तरह नए ग्राहकों का दिल जीतें४ किस तरह एक बेहतर और रोचक वक़्ता बनें५ किस तरह अपने साथियों व सहकर्मियों में जोश का संचार करें""संबन्ध सुधारें, लोगों को प्रभावित करें और अपने उददेश्य में सफलता पाएं॥",1,0
489,Gourav,"Exlnt dlvry .... within 4 days.in rural area
Aabhi pdi nhi h.... but dhik rha h.... mere pass kuch khass chizz ayi h...... exm k bad pdunga.... ....Abi dlvry fdbck h.... Amzn ki dlvry hmesa hi exlnt hoti h...... soo 5 Stars to its dlvry",1,1
490,Raj Vora,"Best book
बेहतरीन किताब । यह किताब को समय से परे कहा जा सकता है । जो मानव के मुल स्वभाव को प्रभावित करती है, ओर इतने सालों बाद आज भी उतनी ही उपयोगी है ।",1,1
491,Anurag s.,"जरुर पढ़े
जरुर पढ़े",1,1
492,Mahesh Kumar,"लोकव्यवहार
व्यवहारिकता में लोकव्यवहार के तरीके बताने के लिए बहुत-बहुत धन्यवाद। यह किताब वाकई में लाजवाब है। मैं इसमें बताएं हुए तऱीके अवश्य आजमाने की कोशिश करूंगा।",1,1
493,Patrakar Kishan,"बढिया है
लाजवाब है",1,1
494,Kedar Singh,"बहुत बढ़िया
यह किताब बहुत ही अच्छे तरीके से लिखी गई है।अगर इन सिद्धांतों का पालन किया जाए तो सफलता जरूर मिलेगी।",1,1
